RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSegment,TenureSegment,CreditSegment,MonetaryValue,Frequency,Recency,EstimatedAnnualValue,EstimatedLifetime,EstimatedCLV
8860,15743456,Birnie,715,France,Female,32,10,0.0,2,1,0,60907.49,0,,Loyal (8y+),Good (670-740),0.0,2,1,2000.0,10,20000.0
8861,15725762,Kemp,808,France,Male,24,4,122168.65,1,1,0,174107.04,0,High (100-200K),Growing (2-5y),Excellent (800+),122168.65,1,7,3443.373,4,13773.492
8862,15761713,Johnstone,678,France,Female,43,7,178074.33,1,0,0,110405.9,0,High (100-200K),Mature (5-8y),Good (670-740),178074.33,1,4,4561.4866,7,31930.4062
8863,15769246,Lo Duca,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,High (100-200K),New (0-2y),Excellent (800+),135078.41,1,9,3701.5682,2,0.0
8864,15781129,Montgomery,687,Spain,Male,38,8,69434.4,2,1,1,66580.13,1,Medium (50-100K),Mature (5-8y),Good (670-740),69434.4,2,3,3388.688,13,0.0
8865,15599124,Miller,832,France,Female,29,5,0.0,2,1,0,178779.52,0,,Growing (2-5y),Excellent (800+),0.0,2,6,2000.0,5,10000.0
8866,15639004,Chiemezie,668,France,Male,72,2,0.0,2,1,1,70783.61,0,,New (0-2y),Fair (580-670),0.0,2,9,2000.0,7,14000.0
8867,15810995,Wright,526,Germany,Male,34,3,122726.56,1,1,1,46772.36,0,High (100-200K),Growing (2-5y),Poor (<580),122726.56,1,8,3454.5312,8,27636.2496
8868,15653773,Shaw,457,France,Female,38,7,164496.99,1,1,1,163327.27,0,High (100-200K),Mature (5-8y),Poor (<580),164496.99,1,4,4289.9398,12,51479.2776
8869,15708357,Chapman,649,Spain,Female,38,8,0.0,1,1,0,103760.53,0,,Mature (5-8y),Fair (580-670),0.0,1,3,1000.0,8,8000.0
8870,15733597,Y?an,669,France,Female,41,0,150219.41,2,0,0,107839.03,0,High (100-200K),,Fair (580-670),150219.41,2,11,5004.3882,0,0.0
8871,15789560,Clark,668,France,Male,42,8,187534.79,1,1,1,32900.41,1,High (100-200K),Mature (5-8y),Fair (580-670),187534.79,1,3,4750.6958,13,0.0
8872,15699524,Howells,466,France,Female,30,3,0.0,1,1,0,193984.6,0,,Growing (2-5y),Poor (<580),0.0,1,8,1000.0,3,3000.0
8873,15626475,Gamble,685,France,Male,30,2,0.0,2,1,1,140889.32,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,7,14000.0
8874,15810839,Rogers,610,France,Male,34,0,103108.17,1,0,0,125646.82,0,High (100-200K),,Fair (580-670),103108.17,1,11,3062.1634,0,0.0
8875,15684318,McMillan,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,Medium (50-100K),Mature (5-8y),Fair (580-670),96486.57,2,5,3929.7314,11,43227.0454
8876,15768120,Brown,702,Germany,Male,36,9,90560.48,2,1,0,174268.87,0,Medium (50-100K),Loyal (8y+),Good (670-740),90560.48,2,2,3811.2096,9,34300.8864
8877,15712807,Robertson,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1,High (100-200K),Growing (2-5y),Poor (<580),131764.96,1,8,3635.2992,8,0.0
8878,15696371,Thomas,812,Spain,Female,24,1,92476.88,1,0,0,83247.14,0,Medium (50-100K),New (0-2y),Excellent (800+),92476.88,1,10,2849.5376,1,2849.5376
8879,15675794,Hsing,645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1,High (100-200K),Loyal (8y+),Fair (580-670),152076.93,1,2,4041.5386,9,0.0
8880,15774277,Chiu,809,France,Male,43,2,0.0,2,1,1,132908.07,0,,New (0-2y),Excellent (800+),0.0,2,9,2000.0,7,14000.0
8881,15603764,Chang,560,France,Male,49,4,0.0,1,1,1,100075.1,1,,Growing (2-5y),Poor (<580),0.0,1,7,1000.0,9,0.0
8882,15618647,Kornilova,744,France,Male,29,1,43504.42,1,1,1,119327.75,0,Low (<50K),New (0-2y),Very Good (740-800),43504.42,1,10,1870.0884,6,11220.5304
8883,15614643,Chifo,731,Spain,Female,39,2,0.0,2,1,0,136737.13,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,2,4000.0
8884,15707696,Lu,471,Spain,Female,28,5,0.0,2,1,1,22356.97,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,10,20000.0
8885,15749583,Bellucci,686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1,Medium (50-100K),New (0-2y),Good (670-740),93569.86,3,9,4871.3972,2,0.0
8886,15815125,Michael,668,Spain,Male,45,4,102486.21,2,1,1,158379.25,0,High (100-200K),Growing (2-5y),Fair (580-670),102486.21,2,7,4049.7242,9,36447.5178
8887,15779620,Sinclair,575,France,Male,36,1,0.0,1,0,1,94570.56,0,,New (0-2y),Poor (<580),0.0,1,10,1000.0,6,6000.0
8888,15768233,Chukwuebuka,435,Germany,Male,37,8,114346.3,1,0,1,980.93,1,High (100-200K),Mature (5-8y),Poor (<580),114346.3,1,3,3286.926,13,0.0
8889,15637788,Schmidt,743,France,Male,23,3,110203.77,1,1,0,95583.45,0,High (100-200K),Growing (2-5y),Very Good (740-800),110203.77,1,8,3204.0754,3,9612.226200000001
8890,15777046,Parry,580,France,Female,39,9,128362.59,1,1,0,86044.98,0,High (100-200K),Loyal (8y+),Poor (<580),128362.59,1,2,3567.2518,9,32105.2662
8891,15788723,McIntyre,599,Germany,Female,49,10,143888.22,2,1,1,166236.38,1,High (100-200K),Loyal (8y+),Fair (580-670),143888.22,2,1,4877.7644,15,0.0
8892,15790489,Lo Duca,534,Spain,Male,34,5,170600.78,1,0,1,5240.53,0,High (100-200K),Growing (2-5y),Poor (<580),170600.78,1,6,4412.015600000001,10,44120.156
8893,15739476,Ferrari,680,France,Female,32,5,0.0,1,1,1,150684.23,0,,Growing (2-5y),Good (670-740),0.0,1,6,1000.0,10,10000.0
8894,15612670,Berry,631,Spain,Female,46,10,0.0,2,1,1,129508.96,0,,Loyal (8y+),Fair (580-670),0.0,2,1,2000.0,15,30000.0
8895,15631222,Cattaneo,485,France,Female,39,2,75339.64,1,1,1,70665.16,0,Medium (50-100K),New (0-2y),Poor (<580),75339.64,1,9,2506.7928,7,17547.549600000002
8896,15658972,Foster,699,France,Female,40,8,122038.34,1,1,0,102085.35,0,High (100-200K),Mature (5-8y),Good (670-740),122038.34,1,3,3440.7668,8,27526.1344
8897,15724691,Gordon,712,France,Male,34,1,0.0,2,1,1,195052.12,0,,New (0-2y),Good (670-740),0.0,2,10,2000.0,6,12000.0
8898,15740442,May,603,France,Male,51,8,186825.57,1,1,0,93739.71,1,High (100-200K),Mature (5-8y),Fair (580-670),186825.57,1,3,4736.5114,8,0.0
8899,15760427,Cameron,850,France,Male,40,6,124788.18,1,1,0,65612.12,0,High (100-200K),Mature (5-8y),Excellent (800+),124788.18,1,5,3495.7635999999998,6,20974.581599999998
8900,15677939,Ch'eng,584,France,Female,41,3,0.0,2,1,1,160095.48,0,,Growing (2-5y),Fair (580-670),0.0,2,8,2000.0,8,16000.0
8901,15611599,Curtis,604,France,Female,71,2,0.0,2,1,1,49506.82,0,,New (0-2y),Fair (580-670),0.0,2,9,2000.0,7,14000.0
8902,15633474,Whitehead,586,France,Male,51,2,138553.57,1,1,1,92406.22,0,High (100-200K),New (0-2y),Fair (580-670),138553.57,1,9,3771.0714000000003,7,26397.4998
8903,15671973,Chukwuemeka,467,Spain,Male,39,5,0.0,2,1,1,7415.96,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,10,20000.0
8904,15790019,Onwughara,520,France,Male,35,9,105387.89,1,1,1,25059.06,0,High (100-200K),Loyal (8y+),Poor (<580),105387.89,1,2,3107.7578,14,43508.6092
8905,15737735,Grant,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1,Medium (50-100K),Growing (2-5y),Good (670-740),95053.1,1,7,2901.062,9,0.0
8906,15661745,Browne,557,France,Male,36,3,0.0,1,0,1,144078.02,0,,Growing (2-5y),Poor (<580),0.0,1,8,1000.0,8,8000.0
8907,15797065,Goloubev,613,Spain,Female,32,0,0.0,2,0,1,126675.62,0,,,Fair (580-670),0.0,2,11,2000.0,5,10000.0
8908,15710671,Gordon,786,France,Male,34,3,137361.96,1,0,0,183682.09,0,High (100-200K),Growing (2-5y),Very Good (740-800),137361.96,1,8,3747.2392,3,11241.7176
8909,15656522,Sutherland,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0,High (100-200K),Loyal (8y+),Fair (580-670),158537.42,1,1,4170.7484,10,41707.484000000004
8910,15705085,Quesada,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0,,Loyal (8y+),Fair (580-670),0.0,2,2,2000.0,9,18000.0
8911,15744873,Wright,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1,High (100-200K),Growing (2-5y),Fair (580-670),143595.87,1,6,3871.9174,5,0.0
8912,15781914,Simmons,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0,High (100-200K),Loyal (8y+),Good (670-740),169947.41,2,2,5398.948200000001,14,75585.27480000001
8913,15637354,Yobachukwu,623,France,Female,24,7,148167.83,2,1,1,109470.34,0,High (100-200K),Mature (5-8y),Fair (580-670),148167.83,2,4,4963.356599999999,12,59560.27919999999
8914,15717307,Read,496,France,Male,31,5,0.0,2,1,0,93713.13,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,5,10000.0
8915,15746695,Wunder,429,France,Female,39,6,48023.83,1,1,0,74870.99,0,Low (<50K),Mature (5-8y),Poor (<580),48023.83,1,5,1960.4766,6,11762.8596
8916,15804962,Nnaife,606,France,Male,36,1,155655.46,1,1,1,192387.51,1,High (100-200K),New (0-2y),Fair (580-670),155655.46,1,10,4113.1092,6,0.0
8917,15665378,Shen,499,France,Female,46,6,0.0,2,1,0,73457.55,0,,Mature (5-8y),Poor (<580),0.0,2,5,2000.0,6,12000.0
8918,15757865,Powell,642,France,Male,62,7,0.0,2,1,1,61120.75,0,,Mature (5-8y),Fair (580-670),0.0,2,4,2000.0,12,24000.0
8919,15578787,Goddard,641,France,Female,52,4,0.0,1,1,0,90964.54,1,,Growing (2-5y),Fair (580-670),0.0,1,7,1000.0,4,0.0
8920,15794323,Buckley,673,France,Male,32,8,121240.76,1,1,0,116969.73,0,High (100-200K),Mature (5-8y),Good (670-740),121240.76,1,3,3424.8152,8,27398.5216
8921,15697546,McIntyre,570,France,Female,36,3,0.0,2,1,0,92118.75,0,,Growing (2-5y),Poor (<580),0.0,2,8,2000.0,3,6000.0
8922,15629519,Yen,472,France,Female,37,1,0.0,2,1,1,48357.9,0,,New (0-2y),Poor (<580),0.0,2,10,2000.0,6,12000.0
8923,15624703,Okonkwo,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0,High (100-200K),Loyal (8y+),Poor (<580),129847.75,2,2,4596.955,9,41372.595
8924,15570002,Burlingame,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1,High (100-200K),Mature (5-8y),Fair (580-670),118772.71,4,3,6375.4542,8,0.0
8925,15808566,Hs?,516,France,Male,46,2,0.0,2,1,1,169122.54,0,,New (0-2y),Poor (<580),0.0,2,9,2000.0,7,14000.0
8926,15805463,Board,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0,High (100-200K),New (0-2y),Good (670-740),105163.88,2,9,4103.2776,7,28722.9432
8927,15709136,Adams,620,France,Male,28,8,0.0,2,1,1,199909.32,0,,Mature (5-8y),Fair (580-670),0.0,2,3,2000.0,13,26000.0
8928,15801605,Rizzo,626,France,Female,39,0,0.0,2,1,1,83295.09,0,,,Fair (580-670),0.0,2,11,2000.0,5,10000.0
8929,15567855,Chukwufumnanya,623,France,Female,29,1,0.0,2,0,0,39382.06,0,,New (0-2y),Fair (580-670),0.0,2,10,2000.0,1,2000.0
8930,15675141,Fraser,569,France,Female,35,4,93934.63,1,1,0,184748.23,0,Medium (50-100K),Growing (2-5y),Poor (<580),93934.63,1,7,2878.6926000000003,4,11514.770400000001
8931,15665759,Russell,724,France,Female,69,5,117866.92,1,1,1,62280.91,0,High (100-200K),Growing (2-5y),Good (670-740),117866.92,1,6,3357.3384,10,33573.384
8932,15761487,Yefimova,678,France,Female,55,5,0.0,1,0,1,196794.11,1,,Growing (2-5y),Good (670-740),0.0,1,6,1000.0,10,0.0
8933,15700394,Palermo,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1,High (100-200K),Growing (2-5y),Good (670-740),122857.46,2,7,4457.1492,4,0.0
8934,15631162,Bergamaschi,631,France,Male,32,10,0.0,2,0,1,196342.66,0,,Loyal (8y+),Fair (580-670),0.0,2,1,2000.0,15,30000.0
8935,15630641,Shao,846,France,Female,37,6,127103.97,1,1,1,41516.44,0,High (100-200K),Mature (5-8y),Excellent (800+),127103.97,1,5,3542.0794,11,38962.873400000004
8936,15585066,Chimaraoke,660,France,Female,43,1,0.0,1,0,1,112026.1,1,,New (0-2y),Fair (580-670),0.0,1,10,1000.0,6,0.0
8937,15722991,McGregor,567,France,Male,54,9,96402.96,1,0,0,52035.29,1,Medium (50-100K),Loyal (8y+),Poor (<580),96402.96,1,2,2928.0592,9,0.0
8938,15737404,Kesteven,731,France,Male,31,1,132512.26,1,1,1,185466.85,0,High (100-200K),New (0-2y),Good (670-740),132512.26,1,10,3650.2452000000003,6,21901.4712
8939,15722409,Ritchie,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0,High (100-200K),Mature (5-8y),Good (670-740),107604.66,1,3,3152.0932000000003,13,40977.2116
8940,15806420,Jenks,772,France,Male,34,9,0.0,2,1,0,170980.86,0,,Loyal (8y+),Very Good (740-800),0.0,2,2,2000.0,9,18000.0
8941,15658148,Udokamma,657,France,Male,38,7,0.0,2,1,0,185827.74,0,,Mature (5-8y),Fair (580-670),0.0,2,4,2000.0,7,14000.0
8942,15810660,Boyle,774,Germany,Male,34,4,120875.23,2,0,1,113407.26,0,High (100-200K),Growing (2-5y),Very Good (740-800),120875.23,2,7,4417.5046,9,39757.5414
8943,15709780,Azuka,667,France,Female,37,9,71786.9,2,1,1,67734.79,0,Medium (50-100K),Loyal (8y+),Fair (580-670),71786.9,2,2,3435.738,14,48100.331999999995
8944,15727350,Pai,516,France,Female,37,8,113143.12,1,0,0,3363.36,0,High (100-200K),Mature (5-8y),Poor (<580),113143.12,1,3,3262.8624,8,26102.8992
8945,15752312,Howells,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0,High (100-200K),New (0-2y),Poor (<580),150777.72,2,10,5015.5544,6,30093.326399999998
8946,15616745,Hs?,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0,High (100-200K),New (0-2y),Poor (<580),174894.53,1,9,4497.890600000001,7,31485.234200000006
8947,15572294,Kelly,623,France,Male,28,7,0.0,1,0,0,129526.57,0,,Mature (5-8y),Fair (580-670),0.0,1,4,1000.0,7,7000.0
8948,15674110,Walton,701,France,Female,43,2,160416.56,1,0,1,37266.43,0,High (100-200K),New (0-2y),Good (670-740),160416.56,1,9,4208.3312000000005,7,29458.318400000004
8949,15662501,Ebelechukwu,583,France,Male,48,3,91246.53,1,1,0,60017.46,1,Medium (50-100K),Growing (2-5y),Fair (580-670),91246.53,1,8,2824.9305999999997,3,0.0
8950,15649239,Vasilieva,731,Spain,Male,46,10,0.0,2,1,0,153015.42,0,,Loyal (8y+),Good (670-740),0.0,2,1,2000.0,10,20000.0
8951,15700424,Hsiao,461,France,Female,35,5,0.0,1,1,1,54209.02,0,,Growing (2-5y),Poor (<580),0.0,1,6,1000.0,10,10000.0
8952,15636388,Abrego,702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0,Medium (50-100K),Mature (5-8y),Good (670-740),98775.23,1,4,2975.5046,7,20828.5322
8953,15713975,Gibson,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1,High (100-200K),Loyal (8y+),Poor (<580),139756.12,1,1,3795.1223999999997,10,0.0
8954,15592925,Giordano,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1,High (100-200K),Growing (2-5y),Good (670-740),177626.77,3,8,6552.5354,8,0.0
8955,15581626,Mancini,664,France,Male,54,8,0.0,1,1,1,162719.69,1,,Mature (5-8y),Fair (580-670),0.0,1,3,1000.0,13,0.0
8956,15641319,Afanasyeva,518,Spain,Male,50,4,0.0,1,0,0,107112.25,1,,Growing (2-5y),Poor (<580),0.0,1,7,1000.0,4,0.0
8957,15723481,Wright,728,Spain,Male,42,8,0.0,2,0,1,41823.22,0,,Mature (5-8y),Good (670-740),0.0,2,3,2000.0,13,26000.0
8958,15787825,Okwudiliolisa,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0,High (100-200K),Mature (5-8y),Fair (580-670),152496.82,1,5,4049.9364,11,44549.3004
8959,15710726,Hughes,573,France,Male,52,8,0.0,2,0,1,178229.04,0,,Mature (5-8y),Poor (<580),0.0,2,3,2000.0,13,26000.0
8960,15627195,Parrott,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0,High (100-200K),New (0-2y),Poor (<580),112930.28,2,10,4258.6056,1,4258.6056
8961,15657957,Hughes,602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1,High (100-200K),Mature (5-8y),Fair (580-670),113674.2,1,3,3273.484,8,0.0
8962,15676117,Zinachukwudi,603,France,Male,44,9,0.0,1,1,0,138328.24,0,,Loyal (8y+),Fair (580-670),0.0,1,2,1000.0,9,9000.0
8963,15607874,Keane,687,France,Male,38,0,144450.58,1,0,1,137276.83,0,High (100-200K),,Good (670-740),144450.58,1,11,3889.0116,5,19445.057999999997
8964,15796993,McCollum,741,France,Male,52,1,171236.3,2,0,0,21834.4,1,High (100-200K),New (0-2y),Very Good (740-800),171236.3,2,10,5424.726,1,0.0
8965,15649858,Simpson,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0,Medium (50-100K),Loyal (8y+),Poor (<580),96776.49,1,2,2935.5298000000003,14,41097.4172
8966,15811032,Gambrell,477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0,High (100-200K),Mature (5-8y),Poor (<580),145984.92,1,3,3919.6984,13,50956.0792
8967,15679963,Moretti,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0,Medium (50-100K),Mature (5-8y),Good (670-740),96353.8,1,3,2927.076,8,23416.608
8968,15579131,Ricci,835,France,Male,25,7,0.0,2,1,1,83449.65,0,,Mature (5-8y),Excellent (800+),0.0,2,4,2000.0,12,24000.0
8969,15572428,Rieke,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0,High (100-200K),,Good (670-740),115777.23,1,11,3315.5446,5,16577.723
8970,15622461,Ndubuagha,562,France,Female,51,7,122822.0,2,0,0,32626.21,0,High (100-200K),Mature (5-8y),Poor (<580),122822.0,2,4,4456.4400000000005,7,31195.08
8971,15636105,Chung,758,Spain,Male,61,2,0.0,2,1,1,43982.41,0,,New (0-2y),Very Good (740-800),0.0,2,9,2000.0,7,14000.0
8972,15583849,Ts'ai,408,France,Male,40,3,0.0,2,0,0,124874.23,0,,Growing (2-5y),Poor (<580),0.0,2,8,2000.0,3,6000.0
8973,15718780,Cox,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0,Medium (50-100K),Growing (2-5y),Fair (580-670),79450.09,1,7,2589.0018,9,23301.0162
8974,15739271,Lei,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0,High (100-200K),New (0-2y),Fair (580-670),122394.0,1,9,3447.88,7,24135.16
8975,15697129,Ulyanova,706,Spain,Female,43,1,0.0,2,1,0,31962.77,0,,New (0-2y),Good (670-740),0.0,2,10,2000.0,1,2000.0
8976,15763415,Gray,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,High (100-200K),,Poor (<580),134378.89,1,11,3687.5778000000005,5,18437.889000000003
8977,15796617,McGregor,720,France,Male,29,2,0.0,2,1,0,39925.52,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,2,4000.0
8978,15626628,Tretiakova,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0,Medium (50-100K),New (0-2y),Fair (580-670),88161.85,2,9,3763.237,2,7526.474
8979,15765857,Genovesi,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0,High (100-200K),New (0-2y),Fair (580-670),142412.13,1,9,3848.2426,2,7696.4852
8980,15742511,Gordon,514,France,Male,35,3,121030.9,1,1,0,10008.68,0,High (100-200K),Growing (2-5y),Poor (<580),121030.9,1,8,3420.618,3,10261.854
8981,15786433,Aitken,650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0,High (100-200K),Growing (2-5y),Fair (580-670),165982.43,2,8,5319.6486,8,42557.1888
8982,15685805,Ginikanwa,673,Spain,Female,35,6,0.0,2,1,0,98618.79,0,,Mature (5-8y),Good (670-740),0.0,2,5,2000.0,6,12000.0
8983,15627971,Coates,504,France,Female,32,8,206663.75,1,0,0,16281.94,0,Very High (>200K),Mature (5-8y),Poor (<580),206663.75,1,3,5133.275,8,41066.2
8984,15783025,Piazza,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0,Medium (50-100K),Growing (2-5y),Good (670-740),94661.53,2,8,3893.2306,3,11679.6918
8985,15726289,Cawood,645,France,Male,25,0,174400.36,1,1,0,42669.37,0,High (100-200K),,Fair (580-670),174400.36,1,11,4488.0072,0,0.0
8986,15802118,Ignatieff,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0,High (100-200K),Mature (5-8y),Fair (580-670),123428.69,1,4,3468.5738,12,41622.8856
8987,15607990,Gallo,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0,High (100-200K),Mature (5-8y),Very Good (740-800),175735.5,1,5,4514.71,11,49661.81
8988,15695932,Yelverton,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0,Medium (50-100K),Growing (2-5y),Very Good (740-800),78381.13,1,6,2567.6226,10,25676.226000000002
8989,15812279,William,634,France,Male,37,5,115345.86,2,0,0,168781.8,0,High (100-200K),Growing (2-5y),Fair (580-670),115345.86,2,6,4306.9172,5,21534.586
8990,15687558,Mault,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0,High (100-200K),Loyal (8y+),Fair (580-670),118613.34,1,1,3372.2668,10,33722.668
8991,15729065,Mackay,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0,High (100-200K),New (0-2y),Very Good (740-800),109960.06,2,9,4199.2011999999995,7,29394.408399999997
8992,15698902,McIntyre,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1,High (100-200K),New (0-2y),Poor (<580),142703.4,1,10,3854.0679999999998,1,0.0
8993,15570192,Henry,608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0,High (100-200K),Mature (5-8y),Fair (580-670),121729.42,1,3,3434.5884,8,27476.7072
8994,15809265,Kao,547,France,Female,35,4,0.0,1,1,1,133287.73,0,,Growing (2-5y),Poor (<580),0.0,1,7,1000.0,9,9000.0
8995,15745201,Frewin,612,France,Female,43,4,139496.35,2,1,1,77128.23,0,High (100-200K),Growing (2-5y),Fair (580-670),139496.35,2,7,4789.927,9,43109.34299999999
8996,15580623,Yefremova,573,Spain,Male,28,8,0.0,2,0,0,77660.03,0,,Mature (5-8y),Poor (<580),0.0,2,3,2000.0,8,16000.0
8997,15578156,Anenechukwu,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0,High (100-200K),Growing (2-5y),Fair (580-670),138521.83,1,6,3770.4366,10,37704.366
8998,15631063,Trentino,710,France,Female,33,2,0.0,2,1,0,72945.32,0,,New (0-2y),Good (670-740),0.0,2,9,2000.0,2,4000.0
8999,15692577,Tomlinson,674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0,Medium (50-100K),Loyal (8y+),Good (670-740),83727.68,1,1,2674.5536,10,26745.536
9000,15810910,Royston,702,Spain,Female,38,9,0.0,2,1,1,158527.45,0,,Loyal (8y+),Good (670-740),0.0,2,2,2000.0,14,28000.0
9001,15723217,Cremonesi,616,France,Male,37,9,0.0,1,1,0,111312.96,0,,Loyal (8y+),Fair (580-670),0.0,1,2,1000.0,9,9000.0
9002,15733111,Yeh,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0,High (100-200K),Mature (5-8y),Good (670-740),124179.3,1,5,3483.5860000000002,11,38319.446
9003,15610727,Ch'in,605,France,Male,36,7,128829.25,1,1,0,190588.59,0,High (100-200K),Mature (5-8y),Fair (580-670),128829.25,1,4,3576.585,7,25036.095
9004,15792720,Martinez,676,France,Male,33,6,171490.78,1,0,0,79099.64,0,High (100-200K),Mature (5-8y),Good (670-740),171490.78,1,5,4429.8156,6,26578.8936
9005,15723153,Wearing,708,Spain,Male,33,3,0.0,2,1,0,138613.21,0,,Growing (2-5y),Good (670-740),0.0,2,8,2000.0,3,6000.0
9006,15802823,Maclean,745,Spain,Female,38,7,0.0,2,1,1,194230.82,0,,Mature (5-8y),Very Good (740-800),0.0,2,4,2000.0,12,24000.0
9007,15756118,T'ao,661,Spain,Male,20,8,0.0,1,1,0,110252.53,0,,Mature (5-8y),Fair (580-670),0.0,1,3,1000.0,8,8000.0
9008,15684934,Rose,726,France,Male,31,9,0.0,2,1,1,106117.3,0,,Loyal (8y+),Good (670-740),0.0,2,2,2000.0,14,28000.0
9009,15776936,Whitworth,475,France,Male,40,7,160818.08,1,0,1,169642.13,1,High (100-200K),Mature (5-8y),Poor (<580),160818.08,1,4,4216.3616,12,0.0
9010,15729087,Suttor,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,High (100-200K),Loyal (8y+),Very Good (740-800),156367.6,2,2,5127.352000000001,14,71782.92800000001
9011,15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,High (100-200K),Mature (5-8y),Fair (580-670),121669.93,2,3,4433.3986,8,0.0
9012,15717498,Boni,775,France,Male,42,6,133970.22,2,0,1,187839.9,0,High (100-200K),Mature (5-8y),Very Good (740-800),133970.22,2,5,4679.404399999999,11,51473.448399999994
9013,15718406,Marshall,540,France,Male,41,3,0.0,2,1,0,121098.65,0,,Growing (2-5y),Poor (<580),0.0,2,8,2000.0,3,6000.0
9014,15799468,Catchpole,591,France,Female,34,3,96127.27,1,0,0,30972.06,0,Medium (50-100K),Growing (2-5y),Fair (580-670),96127.27,1,8,2922.5454,3,8767.6362
9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,High (100-200K),Mature (5-8y),Fair (580-670),121907.97,1,4,3438.1594,12,41257.9128
9016,15597385,Siddons,573,Spain,Male,41,5,0.0,2,0,1,14479.29,0,,Growing (2-5y),Poor (<580),0.0,2,6,2000.0,10,20000.0
9017,15570271,Wan,577,Spain,Male,31,6,0.0,1,1,1,196395.25,0,,Mature (5-8y),Poor (<580),0.0,1,5,1000.0,11,11000.0
9018,15690330,Efimov,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0,Medium (50-100K),Mature (5-8y),Excellent (800+),77701.64,1,3,2554.0328,13,33202.4264
9019,15680611,Rose,663,France,Male,67,9,0.0,3,1,1,72318.77,0,,Loyal (8y+),Fair (580-670),0.0,3,2,3000.0,14,42000.0
9020,15810227,Fanucci,421,France,Male,34,2,0.0,2,1,1,96615.23,0,,New (0-2y),Poor (<580),0.0,2,9,2000.0,7,14000.0
9021,15807194,Iweobiegbulam,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0,High (100-200K),Growing (2-5y),Good (670-740),113922.44,2,6,4278.4488,5,21392.244
